,Datetime,Open,High,Low,Close,Volume
367,2021-05-17T11:00:00,1949.6,1954.15,1947.35,1950.0,239025
368,2021-05-17T11:15:00,1950.0,1951.0,1948.0,1950.25,120665
369,2021-05-17T11:30:00,1950.0,1950.25,1946.2,1946.35,117661
370,2021-05-17T11:45:00,1946.85,1951.5,1946.35,1947.3,119197
371,2021-05-17T12:00:00,1947.3,1950.65,1946.2,1948.9,99351
372,2021-05-17T12:15:00,1949.2,1954.9,1948.4,1953.0,196427
373,2021-05-17T12:30:00,1952.45,1954.9,1950.7,1951.5,130060
374,2021-05-17T12:45:00,1951.5,1954.35,1951.05,1951.65,83320
375,2021-05-17T13:00:00,1951.65,1952.3,1948.9,1949.0,98646
376,2021-05-17T13:15:00,1949.0,1953.55,1948.1,1949.7,123435
377,2021-05-17T13:30:00,1949.7,1952.45,1948.55,1951.25,85585
378,2021-05-17T13:45:00,1951.45,1953.5,1950.0,1952.05,81574
379,2021-05-17T14:00:00,1952.2,1954.75,1951.5,1952.0,97821
380,2021-05-17T14:15:00,1952.15,1954.0,1951.35,1952.95,90349
381,2021-05-17T14:30:00,1952.65,1963.45,1952.35,1961.2,572911
382,2021-05-17T14:45:00,1961.2,1962.0,1959.2,1960.5,187761
383,2021-05-17T15:00:00,1960.85,1962.85,1959.05,1959.95,381915
384,2021-05-17T15:15:00,1959.85,1962.4,1956.05,1958.85,446907
385,2021-05-17T15:30:00,1958.85,1958.85,1958.85,1958.85,1
386,2021-05-18T09:15:00,1981.0,1985.0,1972.55,1982.35,627679
387,2021-05-18T09:30:00,1982.15,1987.8,1976.35,1978.75,351943
388,2021-05-18T09:45:00,1978.1,1982.0,1975.0,1977.7,200354
389,2021-05-18T10:00:00,1978.65,1979.85,1973.6,1975.75,150610
390,2021-05-18T10:15:00,1975.75,1979.0,1975.1,1978.45,89211
391,2021-05-18T10:30:00,1978.45,1983.0,1978.0,1982.85,139065
392,2021-05-18T10:45:00,1982.8,1986.45,1981.4,1984.1,180702
393,2021-05-18T11:00:00,1984.0,1989.9,1983.0,1989.9,287522
394,2021-05-18T11:15:00,1989.85,1991.4,1989.0,1990.45,266546
395,2021-05-18T11:30:00,1990.4,1991.0,1985.2,1987.4,172051
396,2021-05-18T11:45:00,1987.45,1990.75,1985.7,1990.2,123869
397,2021-05-18T12:00:00,1990.5,1998.9,1988.2,1998.3,454813
398,2021-05-18T12:15:00,1998.8,2002.25,1990.4,1990.4,495435
399,2021-05-18T12:30:00,1990.3,1997.0,1990.05,1994.0,148647
400,2021-05-18T12:45:00,1994.1,1996.95,1991.5,1992.3,165629
401,2021-05-18T13:00:00,1992.25,1995.95,1992.0,1993.85,110791
402,2021-05-18T13:15:00,1993.85,1997.0,1993.1,1996.0,85029
403,2021-05-18T13:30:00,1995.7,1996.5,1994.25,1995.3,78465
404,2021-05-18T13:45:00,1995.0,1998.0,1992.0,1996.05,158175
405,2021-05-18T14:00:00,1996.25,1996.3,1992.05,1992.1,99607
406,2021-05-18T14:15:00,1992.1,1993.4,1988.7,1989.25,172517
407,2021-05-18T14:30:00,1989.25,1989.25,1984.55,1988.95,170302
408,2021-05-18T14:45:00,1988.95,1991.0,1984.4,1985.45,152938
409,2021-05-18T15:00:00,1985.15,1989.95,1985.15,1987.65,275974
410,2021-05-18T15:15:00,1988.35,1989.0,1984.35,1986.0,364274
411,2021-05-18T15:30:00,1986.0,1986.0,1986.0,1986.0,25
412,2021-05-19T09:15:00,1980.2,1985.0,1975.45,1977.7,384601
413,2021-05-19T09:30:00,1977.0,1986.0,1977.0,1977.8,221041
414,2021-05-19T09:45:00,1978.05,1980.4,1976.0,1978.8,112693
415,2021-05-19T10:00:00,1978.35,1979.9,1977.0,1977.1,79750
416,2021-05-19T10:15:00,1977.1,1978.65,1972.0,1975.55,201802
417,2021-05-19T10:30:00,1975.85,1980.0,1975.75,1977.2,113544
418,2021-05-19T10:45:00,1977.2,1983.0,1977.0,1982.1,185925
419,2021-05-19T11:00:00,1982.55,1984.0,1980.0,1983.2,91696
420,2021-05-19T11:15:00,1983.7,1987.3,1980.0,1987.0,155875
421,2021-05-19T11:30:00,1987.0,1999.0,1986.4,1994.9,481160
422,2021-05-19T11:45:00,1994.9,2005.8,1994.85,2005.8,428110
423,2021-05-19T12:00:00,2005.4,2016.3,2005.2,2014.4,724856
424,2021-05-19T12:15:00,2015.0,2015.7,2003.65,2010.45,507367
425,2021-05-19T12:30:00,2010.45,2015.75,2006.55,2014.2,395236
426,2021-05-19T12:45:00,2014.2,2014.85,2008.8,2013.0,221681
427,2021-05-19T13:00:00,2013.0,2014.0,2007.9,2011.05,219178
428,2021-05-19T13:15:00,2011.5,2012.15,2003.05,2003.95,314607
429,2021-05-19T13:30:00,2003.95,2004.1,1992.65,1998.5,585795
430,2021-05-19T13:45:00,1998.25,2007.0,1996.1,2004.25,288173
431,2021-05-19T14:00:00,2004.45,2006.55,2002.55,2004.35,158942
432,2021-05-19T14:15:00,2004.35,2007.9,2003.4,2004.0,164232
433,2021-05-19T14:30:00,2004.0,2006.8,1999.3,2003.65,216436
434,2021-05-19T14:45:00,2003.9,2006.0,2002.6,2004.5,129824
435,2021-05-19T15:00:00,2004.5,2005.0,1996.0,1997.0,566478
436,2021-05-19T15:15:00,1996.4,1997.45,1991.0,1993.9,555559
437,2021-05-19T15:30:00,1993.0,1993.0,1993.0,1993.0,4
438,2021-05-20T09:15:00,1997.6,2010.7,1989.6,1991.15,641930
439,2021-05-20T09:30:00,1990.95,1995.9,1987.75,1993.85,269088
440,2021-05-20T09:45:00,1993.85,1993.9,1988.0,1988.0,172494
441,2021-05-20T10:00:00,1987.3,1991.5,1985.55,1991.45,169476
442,2021-05-20T10:15:00,1991.45,1993.0,1984.1,1986.5,167218
443,2021-05-20T10:30:00,1986.9,1992.25,1985.0,1990.2,146820
444,2021-05-20T10:45:00,1990.2,1992.5,1988.5,1989.45,97219
445,2021-05-20T11:00:00,1989.45,1994.0,1989.3,1993.65,120181
446,2021-05-20T11:15:00,1993.65,1993.7,1988.9,1989.7,84616
447,2021-05-20T11:30:00,1989.7,1992.95,1989.7,1991.9,73118
448,2021-05-20T11:45:00,1991.85,1991.85,1988.9,1988.9,86659
449,2021-05-20T12:00:00,1989.0,1991.5,1987.2,1991.1,110000
450,2021-05-20T12:15:00,1991.1,1991.8,1987.85,1989.5,92820
451,2021-05-20T12:30:00,1989.5,1992.5,1988.0,1991.2,82117
452,2021-05-20T12:45:00,1991.35,2002.55,1991.0,1998.75,403088
453,2021-05-20T13:00:00,1998.35,2001.95,1996.6,1998.45,137617
454,2021-05-20T13:15:00,1998.45,1999.0,1994.25,1995.35,123045
455,2021-05-20T13:30:00,1995.25,2000.0,1992.0,1999.05,125205
456,2021-05-20T13:45:00,1999.1,2000.0,1996.25,1997.0,84583
457,2021-05-20T14:00:00,1996.95,1998.3,1990.95,1992.55,157983
458,2021-05-20T14:15:00,1992.55,1992.7,1988.0,1991.85,164892
459,2021-05-20T14:30:00,1991.85,1992.0,1985.0,1991.05,243078
460,2021-05-20T14:45:00,1991.1,1991.2,1981.15,1985.0,321334
461,2021-05-20T15:00:00,1984.7,1987.95,1981.5,1987.4,576517
462,2021-05-20T15:15:00,1987.35,1989.5,1981.1,1982.0,605865
463,2021-05-20T15:30:00,1982.0,1982.0,1982.0,1982.0,106
464,2021-05-21T09:15:00,1994.0,2000.0,1986.05,1989.4,514430
465,2021-05-21T09:30:00,1989.4,1992.0,1987.65,1989.75,155874
466,2021-05-21T09:45:00,1989.2,1993.45,1987.1,1993.45,128247
467,2021-05-21T10:00:00,1993.45,1995.8,1991.5,1994.65,130578
468,2021-05-21T10:15:00,1994.0,1997.8,1993.6,1997.5,156273
469,2021-05-21T10:30:00,1997.7,1999.8,1995.55,1996.0,192506
470,2021-05-21T10:45:00,1996.0,2007.8,1995.0,2005.55,458181
471,2021-05-21T11:00:00,2005.5,2009.5,2003.25,2004.35,273424
472,2021-05-21T11:15:00,2004.35,2007.0,2002.0,2003.0,156502
473,2021-05-21T11:30:00,2003.05,2007.5,2003.0,2007.0,190656
474,2021-05-21T11:45:00,2007.0,2007.25,1998.15,1998.45,256005
475,2021-05-21T12:00:00,1998.45,2001.8,1996.1,1998.55,170239
476,2021-05-21T12:15:00,1998.55,2001.95,1998.55,2001.25,128283
477,2021-05-21T12:30:00,2001.35,2001.95,1998.5,1999.0,68360
478,2021-05-21T12:45:00,1999.0,2000.0,1998.0,1999.4,59860
479,2021-05-21T13:00:00,1999.55,2000.5,1998.0,1998.0,66768
480,2021-05-21T13:15:00,1998.75,2005.0,1997.9,2002.95,224029
481,2021-05-21T13:30:00,2002.95,2004.0,1999.3,2000.55,72754
482,2021-05-21T13:45:00,2000.5,2001.35,1998.5,2000.5,67792
483,2021-05-21T14:00:00,2001.0,2002.9,1997.35,1998.8,114404
484,2021-05-21T14:15:00,1998.8,1999.8,1995.1,1997.8,149677
485,2021-05-21T14:30:00,1997.8,2001.9,1997.8,1999.95,127037
486,2021-05-21T14:45:00,2000.0,2003.0,1998.0,2001.25,167592
487,2021-05-21T15:00:00,2001.05,2004.75,1999.0,2004.5,450697
488,2021-05-21T15:15:00,2004.5,2005.0,1999.05,2000.9,479454
489,2021-05-21T15:30:00,1999.6,1999.6,1999.6,1999.6,20
490,2021-05-24T09:15:00,2005.5,2009.5,1996.1,2001.65,504847
491,2021-05-24T09:30:00,2001.7,2003.0,1993.55,1995.0,261299
492,2021-05-24T09:45:00,1995.0,1996.9,1988.3,1990.5,256607
493,2021-05-24T10:00:00,1989.95,1993.0,1987.4,1990.5,174654
494,2021-05-24T10:15:00,1991.15,1994.65,1991.15,1993.3,102102
495,2021-05-24T10:30:00,1993.3,1994.45,1993.0,1993.1,73326
496,2021-05-24T10:45:00,1993.1,1995.95,1991.3,1994.0,91833
497,2021-05-24T11:00:00,1994.25,1997.45,1993.2,1996.8,121955
498,2021-05-24T11:15:00,1997.0,1999.7,1996.3,1997.4,130093
499,2021-05-24T11:30:00,1997.1,1998.85,1996.35,1998.85,86052
500,2021-05-24T11:45:00,1998.85,1999.0,1994.1,1994.65,159877
501,2021-05-24T12:00:00,1995.0,1996.9,1994.5,1996.0,95134
502,2021-05-24T12:15:00,1996.0,1997.7,1994.55,1996.4,54620
503,2021-05-24T12:30:00,1996.5,1997.8,1996.15,1996.3,73391
504,2021-05-24T12:45:00,1996.5,1998.55,1995.15,1995.95,81780
505,2021-05-24T13:00:00,1995.95,1997.9,1995.95,1996.5,75656
506,2021-05-24T13:15:00,1996.7,1998.0,1993.55,1993.75,150029
507,2021-05-24T13:30:00,1993.75,1995.85,1993.0,1994.35,58354
508,2021-05-24T13:45:00,1994.35,1995.7,1991.65,1994.95,68693
509,2021-05-24T14:00:00,1995.2,1995.65,1987.2,1991.65,268890
510,2021-05-24T14:15:00,1991.35,1992.0,1988.35,1990.75,110457
511,2021-05-24T14:30:00,1990.75,1992.0,1990.0,1990.0,73703
512,2021-05-24T14:45:00,1990.1,1991.0,1988.5,1989.25,127907
513,2021-05-24T15:00:00,1989.25,1989.5,1985.3,1987.75,301619
514,2021-05-24T15:15:00,1987.75,1987.85,1982.0,1984.9,418536
515,2021-05-24T15:30:00,1985.05,1985.05,1985.05,1985.05,20
516,2021-05-25T09:15:00,1996.9,1996.95,1983.1,1989.4,729315
517,2021-05-25T09:30:00,1988.95,1989.9,1983.5,1985.0,262856
518,2021-05-25T09:45:00,1984.7,1987.7,1982.4,1986.95,204140
519,2021-05-25T10:00:00,1986.5,1989.0,1986.35,1987.35,201936
520,2021-05-25T10:15:00,1987.5,1987.8,1984.0,1984.15,131841
521,2021-05-25T10:30:00,1984.35,1986.0,1980.15,1980.85,200689
522,2021-05-25T10:45:00,1980.4,1981.75,1978.75,1980.05,235589
523,2021-05-25T11:00:00,1980.05,1982.85,1975.55,1976.95,333634
524,2021-05-25T11:15:00,1976.95,1979.4,1975.05,1978.5,184996
525,2021-05-25T11:30:00,1978.5,1981.55,1978.3,1980.9,199395
526,2021-05-25T11:45:00,1981.0,1981.4,1978.0,1979.5,126456
527,2021-05-25T12:00:00,1979.5,1980.0,1977.5,1979.0,151090
528,2021-05-25T12:15:00,1978.35,1979.0,1976.0,1976.1,131332
529,2021-05-25T12:30:00,1976.1,1978.9,1976.0,1977.0,122032
530,2021-05-25T12:45:00,1977.0,1978.95,1974.0,1975.1,213896
531,2021-05-25T13:00:00,1975.15,1975.5,1972.7,1974.9,161085
532,2021-05-25T13:15:00,1974.9,1975.2,1970.0,1970.05,262633
533,2021-05-25T13:30:00,1970.05,1970.35,1966.6,1968.35,235224
534,2021-05-25T13:45:00,1968.35,1971.8,1967.3,1967.9,240594
535,2021-05-25T14:00:00,1968.0,1968.65,1962.0,1962.0,312075
536,2021-05-25T14:15:00,1962.05,1965.9,1961.2,1963.5,238969
537,2021-05-25T14:30:00,1963.75,1966.5,1963.0,1965.15,242678
538,2021-05-25T14:45:00,1965.05,1969.65,1964.6,1965.6,343114
539,2021-05-25T15:00:00,1965.55,1967.9,1961.85,1962.2,567328
540,2021-05-25T15:15:00,1962.5,1964.7,1960.25,1964.0,763647
541,2021-05-25T15:30:00,1964.0,1964.0,1964.0,1964.0,54
542,2021-05-26T09:15:00,1972.95,1976.25,1968.5,1968.75,407250
543,2021-05-26T09:30:00,1968.65,1971.2,1967.05,1970.0,166490
544,2021-05-26T09:45:00,1969.95,1973.0,1968.0,1973.0,120758
545,2021-05-26T10:00:00,1973.0,1973.75,1971.55,1973.1,134836
546,2021-05-26T10:15:00,1973.0,1975.0,1972.05,1974.4,154561
547,2021-05-26T10:30:00,1974.5,1975.75,1973.0,1973.75,105629
548,2021-05-26T10:45:00,1973.55,1978.0,1970.45,1973.5,268288
549,2021-05-26T11:00:00,1973.9,1976.6,1973.5,1975.5,111426
550,2021-05-26T11:15:00,1975.5,1979.45,1975.0,1976.0,160046
551,2021-05-26T11:30:00,1976.6,1977.75,1974.15,1975.65,133063
552,2021-05-26T11:45:00,1975.75,1976.0,1971.5,1973.95,69470
553,2021-05-26T12:00:00,1974.0,1975.05,1973.0,1974.0,70624
554,2021-05-26T12:15:00,1974.0,1977.0,1971.95,1975.35,109335
555,2021-05-26T12:30:00,1975.35,1976.5,1973.5,1973.6,71538
556,2021-05-26T12:45:00,1973.9,1973.95,1971.0,1972.0,94952
557,2021-05-26T13:00:00,1972.0,1972.95,1970.45,1971.2,70080
558,2021-05-26T13:15:00,1971.0,1973.9,1971.0,1972.65,61461
559,2021-05-26T13:30:00,1972.65,1974.3,1970.75,1970.85,74954
560,2021-05-26T13:45:00,1970.85,1972.6,1968.05,1969.0,96994
561,2021-05-26T14:00:00,1969.1,1971.2,1965.75,1968.85,131248
562,2021-05-26T14:15:00,1968.75,1970.0,1967.25,1969.65,60241
563,2021-05-26T14:30:00,1969.65,1973.9,1969.55,1973.1,99790
564,2021-05-26T14:45:00,1973.0,1973.9,1969.0,1971.4,198933
565,2021-05-26T15:00:00,1971.4,1971.5,1969.5,1970.9,207843
566,2021-05-26T15:15:00,1970.9,1971.9,1966.15,1967.0,235662
567,2021-05-26T15:30:00,1967.0,1967.0,1967.0,1967.0,31
568,2021-05-27T09:15:00,1970.3,1977.0,1962.45,1970.75,433863
569,2021-05-27T09:30:00,1970.55,1971.45,1963.0,1965.0,241448
570,2021-05-27T09:45:00,1965.0,1966.9,1963.0,1963.7,121473
571,2021-05-27T10:00:00,1964.2,1968.6,1964.0,1967.0,124651
572,2021-05-27T10:15:00,1966.4,1975.5,1966.1,1975.0,199303
573,2021-05-27T10:30:00,1975.5,1984.9,1975.0,1981.05,445593
574,2021-05-27T10:45:00,1981.4,1986.4,1981.05,1984.1,260456
575,2021-05-27T11:00:00,1984.35,1989.5,1984.1,1986.0,287443
576,2021-05-27T11:15:00,1985.9,1987.0,1983.0,1985.85,156039
577,2021-05-27T11:30:00,1985.85,1986.95,1984.4,1986.8,94124
578,2021-05-27T11:45:00,1986.8,1991.0,1985.0,1985.55,269635
579,2021-05-27T12:00:00,1985.55,1987.25,1985.0,1986.1,119471
580,2021-05-27T12:15:00,1986.1,1986.65,1984.05,1984.55,128635
581,2021-05-27T12:30:00,1985.05,1986.65,1983.05,1983.35,189485
582,2021-05-27T12:45:00,1984.0,1985.45,1983.05,1984.4,155181
583,2021-05-27T13:00:00,1984.7,1985.8,1983.45,1985.55,95943
584,2021-05-27T13:15:00,1985.55,1985.8,1983.0,1983.05,112662
585,2021-05-27T13:30:00,1983.55,1983.55,1980.6,1981.45,170376
586,2021-05-27T13:45:00,1981.55,1983.45,1979.3,1983.45,118087
587,2021-05-27T14:00:00,1983.45,1985.5,1982.05,1982.25,226737
588,2021-05-27T14:15:00,1982.3,1982.95,1977.4,1978.6,314200
589,2021-05-27T14:30:00,1978.5,1979.55,1975.0,1979.15,205569
590,2021-05-27T14:45:00,1979.25,1979.65,1977.05,1979.65,259662
591,2021-05-27T15:00:00,1979.5,1984.0,1973.5,1973.5,4123268
592,2021-05-27T15:15:00,1973.45,1992.5,1967.2,1990.05,3507973
593,2021-05-27T15:30:00,1990.0,1990.0,1990.0,1990.0,25
594,2021-05-28T09:15:00,1990.2,2004.5,1990.05,1995.1,645671
595,2021-05-28T09:30:00,1995.1,2016.7,1995.05,2014.6,983193
596,2021-05-28T09:45:00,2015.0,2034.4,2015.0,2032.15,1798286
597,2021-05-28T10:00:00,2032.3,2050.85,2029.05,2039.3,2106365
598,2021-05-28T10:15:00,2039.0,2045.0,2035.0,2045.0,760854
599,2021-05-28T10:30:00,2045.25,2049.0,2038.5,2045.0,595382
600,2021-05-28T10:45:00,2044.5,2045.3,2038.5,2039.65,279283
601,2021-05-28T11:00:00,2039.65,2045.0,2036.25,2043.7,434304
602,2021-05-28T11:15:00,2043.7,2065.0,2043.25,2062.25,1942537
603,2021-05-28T11:30:00,2062.25,2073.0,2057.7,2064.85,1722339
604,2021-05-28T11:45:00,2064.85,2071.4,2062.0,2065.05,669434
605,2021-05-28T12:00:00,2065.1,2074.85,2065.0,2069.0,732891
606,2021-05-28T12:15:00,2068.55,2082.0,2068.2,2079.0,1208437
607,2021-05-28T12:30:00,2079.0,2085.0,2077.25,2084.5,1010874
608,2021-05-28T12:45:00,2084.5,2094.2,2080.2,2093.7,1143383
609,2021-05-28T13:00:00,2094.2,2094.2,2081.05,2086.55,1203766
610,2021-05-28T13:15:00,2087.0,2089.5,2081.0,2087.0,656792
611,2021-05-28T13:30:00,2087.0,2091.0,2086.2,2090.05,624449
612,2021-05-28T13:45:00,2090.0,2095.95,2087.1,2089.15,844242
613,2021-05-28T14:00:00,2089.15,2092.65,2086.2,2089.85,434213
614,2021-05-28T14:15:00,2089.25,2100.0,2087.0,2098.25,1028881
615,2021-05-28T14:30:00,2099.15,2105.0,2095.65,2104.0,1355862
616,2021-05-28T14:45:00,2103.95,2104.0,2092.1,2096.2,850135
617,2021-05-28T15:00:00,2096.2,2099.5,2093.0,2095.05,1242500
618,2021-05-28T15:15:00,2095.25,2099.2,2090.9,2094.2,1725026
619,2021-05-28T15:30:00,2094.45,2094.45,2094.45,2094.45,169
